品牌名称,买家昵称,付款日期,订单状态,实付金额,邮费,省份,城市,购买数量
数据不吹牛,9乖乖8819,2019/5/22 15:08,交易成功,198,0,江苏省,苏州市,1
数据不吹牛,2ker2,2019/5/22 15:55,交易成功,144,0,江苏省,苏州市,1
数据不吹牛,0jesselovely28,2019/5/22 15:57,交易成功,148,6,上海,上海市,1
数据不吹牛,商奕行,2019/5/22 16:02,交易成功,210,0,山东省,青岛市,1
数据不吹牛,uouyhuii,2019/5/22 16:04,交易成功,201,0,湖南省,娄底市,1
数据不吹牛,1panling197707,2019/5/22 16:06,交易成功,130,0,贵州省,贵阳市,1
数据不吹牛,a笑哈哈_hanh,2019/5/22 16:06,交易成功,180,0,江苏省,常州市,1
数据不吹牛,香红玉雪,2019/5/22 16:10,交易成功,31,0,山东省,潍坊市,2
数据不吹牛,雨茕雨,2019/5/22 16:25,交易成功,37,0,上海,上海市,2
数据不吹牛,lbobogige,2019/5/22 16:26,交易成功,144,0,广东省,深圳市,1
数据不吹牛,2yoyi1,2019/5/22 17:13,交易成功,134,0,江苏省,苏州市,1
数据不吹牛,txiezhec,2019/5/22 17:15,交易成功,149,0,上海,上海市,1
数据不吹牛,0当当200313,2019/5/22 17:55,交易成功,224,0,广东省,佛山市,1
数据不吹牛,m喵桑ka,2019/5/22 18:09,交易成功,129,0,上海,上海市,1
数据不吹牛,1tb514716_23,2019/5/22 18:27,交易成功,190,0,北京,北京市,1
数据不吹牛,1虹姐8,2019/5/22 19:11,交易成功,202,0,上海,上海市,1
数据不吹牛,杀大戮,2019/5/22 20:05,交易成功,126,10,重庆,重庆市,1
数据不吹牛,慧黎,2019/5/22 20:16,交易成功,258,0,浙江省,杭州市,1
数据不吹牛,2zhengaihua6,2019/5/22 20:24,交易成功,222,0,福建省,南平市,1
数据不吹牛,花农,2019/5/22 20:36,交易成功,169,0,浙江省,宁波市,1
数据不吹牛,2ws9704,2019/5/22 20:38,交易成功,188,0,黑龙江省,哈尔滨市,1
数据不吹牛,老江山如此多毛,2019/5/22 20:49,交易成功,34,0,上海,上海市,1
数据不吹牛,nfanshuln,2019/5/22 21:11,付款以后用户退款成功，交易自动关闭,49,0,广东省,中山市,1
数据不吹牛,泉姐,2019/5/22 21:12,交易成功,149,0,山东省,威海市,1
数据不吹牛,amaylinn,2019/5/22 21:22,交易成功,125,0,江苏省,南京市,1
数据不吹牛,n蒋文军je,2019/5/22 21:35,交易成功,116,6,上海,上海市,1
数据不吹牛,1sundan00,2019/5/22 21:48,交易成功,184,0,山东省,烟台市,1
数据不吹牛,aleadg,2019/5/22 22:29,交易成功,235,6,浙江省,温州市,1
数据不吹牛,7tb4330976,2019/5/22 22:42,交易成功,213,0,浙江省,杭州市,1
数据不吹牛,9tb24270479,2019/5/22 23:16,交易成功,228,6,上海,上海市,1
数据不吹牛,3missjessic3,2019/5/23 0:01,交易成功,161,0,上海,上海市,1
数据不吹牛,1tb20372301,2019/5/23 0:28,交易成功,221,8,广东省,揭阳市,1
数据不吹牛,8哦哦木8,2019/5/23 0:36,交易成功,224,0,吉林省,长春市,1
数据不吹牛,1lonelywol9,2019/5/23 0:53,交易成功,155,0,云南省,大理白族自治州,1
数据不吹牛,布江丶衣,2019/5/23 0:57,交易成功,137,10,重庆,重庆市,1
数据不吹牛,t1finy,2019/5/23 6:33,交易成功,181,0,湖北省,武汉市,1
数据不吹牛,小岸,2019/5/23 8:18,交易成功,207,0,江苏省,南京市,1
数据不吹牛,核灬文玩橄灬,2019/5/23 8:44,交易成功,246,8,北京,北京市,1
数据不吹牛,晋桀,2019/5/23 9:36,交易成功,163,0,山西省,大同市,3
数据不吹牛,8海豚之恋14,2019/5/23 9:48,交易成功,120,0,上海,上海市,1
数据不吹牛,3irischen2800,2019/5/23 10:01,交易成功,160,0,上海,上海市,1
数据不吹牛,1mintclover1,2019/5/23 10:17,交易成功,114,0,北京,北京市,1
数据不吹牛,同徐斌,2019/5/23 11:00,交易成功,231,0,浙江省,温州市,2
数据不吹牛,2小麻0010,2019/5/23 12:25,交易成功,149,0,浙江省,嘉兴市,1
数据不吹牛,1yangrs001,2019/5/23 13:32,交易成功,179,0,四川省,泸州市,1
数据不吹牛,1tb2621771_23,2019/5/23 14:22,付款以后用户退款成功，交易自动关闭,181,8,广东省,佛山市,1
数据不吹牛,萧索,2019/5/23 14:46,交易成功,114,0,江西省,南昌市,1
数据不吹牛,exxysk,2019/5/23 14:49,交易成功,54,0,广东省,广州市,2
数据不吹牛,4t_1488185164173_04,2019/5/23 15:54,交易成功,198,0,四川省,成都市,1
数据不吹牛,0tb652170,2019/5/23 16:10,交易成功,144,0,辽宁省,鞍山市,1
数据不吹牛,0lqyxyz_28,2019/5/23 16:32,交易成功,152,0,上海,上海市,1
数据不吹牛,8tb669109,2019/5/23 17:37,交易成功,144,0,重庆,重庆市,1
数据不吹牛,8wangxiaodan53,2019/5/23 17:40,交易成功,170,10,辽宁省,大连市,1
数据不吹牛,狸晶晶酸2,2019/5/23 19:09,交易成功,200,8,安徽省,马鞍山市,1
数据不吹牛,分睡,2019/5/23 20:50,交易成功,222,0,浙江省,温州市,1
数据不吹牛,7伍淘7,2019/5/23 22:19,交易成功,147,0,河北省,张家口市,1
数据不吹牛,5广怡茗茶1,2019/5/23 22:20,付款以后用户退款成功，交易自动关闭,240,0,福建省,泉州市,1
数据不吹牛,y叮叮当当t,2019/5/23 23:22,付款以后用户退款成功，交易自动关闭,193,0,北京,北京市,1
数据不吹牛,yfishfishfisu,2019/5/23 23:27,交易成功,136,0,广东省,佛山市,1
数据不吹牛,0tb48095,2019/5/23 23:49,交易成功,244,6,上海,上海市,1
数据不吹牛,7张洁雯39,2019/5/24 0:00,交易成功,94,0,福建省,福州市,1
数据不吹牛,喜昊欢,2019/5/24 0:00,交易成功,124,0,江苏省,南通市,2
数据不吹牛,天尾使,2019/5/24 0:01,交易成功,178,0,浙江省,嘉兴市,1
数据不吹牛,0豆豆圣27,2019/5/24 0:01,交易成功,51,0,江苏省,南京市,3
数据不吹牛,aqwe123458,2019/5/24 0:03,交易成功,33,0,四川省,雅安市,2
数据不吹牛,4emma4,2019/5/24 0:03,交易成功,124,0,广东省,深圳市,2
数据不吹牛,0dingding01,2019/5/24 0:04,交易成功,32,0,上海,上海市,2
数据不吹牛,ira菇,2019/5/24 0:05,交易成功,94,0,江苏省,无锡市,1
数据不吹牛,cmerciy,2019/5/24 0:05,交易成功,74,0,北京,北京市,1
数据不吹牛,1lwy51,2019/5/24 0:05,交易成功,94,0,广东省,广州市,1
数据不吹牛,快三跑,2019/5/24 0:11,交易成功,74,0,广东省,汕头市,1
数据不吹牛,crain_e,2019/5/24 0:12,交易成功,119,6,上海,上海市,1
数据不吹牛,v琉璃悠悠_le,2019/5/24 0:17,交易成功,94,0,上海,上海市,1
数据不吹牛,麦木子,2019/5/24 0:19,交易成功,79,0,上海,上海市,2
数据不吹牛,7cocozhu17,2019/5/24 0:22,交易成功,94,0,上海,上海市,1
数据不吹牛,6smily_iris416775,2019/5/24 0:24,交易成功,159,0,湖北省,武汉市,2
数据不吹牛,芊crysta眠,2019/5/24 0:26,交易成功,94,0,上海,上海市,1
数据不吹牛,x桃之夭m,2019/5/24 0:28,交易成功,174,0,陕西省,渭南市,2
数据不吹牛,5dameinv5,2019/5/24 0:33,交易成功,94,0,福建省,厦门市,1
数据不吹牛,ebisu_cn,2019/5/24 0:35,交易成功,51,0,北京,北京市,3
数据不吹牛,8serene99,2019/5/24 0:41,交易成功,34,0,安徽省,合肥市,1
数据不吹牛,aelianen,2019/5/24 0:44,交易成功,141,0,北京,北京市,3
数据不吹牛,1helensu1,2019/5/24 0:46,交易成功,53,0,北京,北京市,3
数据不吹牛,0tb_35703,2019/5/24 0:48,交易成功,94,0,湖南省,郴州市,1
数据不吹牛,未瑾央,2019/5/24 0:49,交易成功,34,0,陕西省,西安市,2
数据不吹牛,2wht,2019/5/24 0:56,交易成功,99,0,广东省,佛山市,1
数据不吹牛,悦的,2019/5/24 0:57,交易成功,74,0,重庆,重庆市,1
数据不吹牛,gjennyfug,2019/5/24 1:00,交易成功,253,0,广东省,广州市,4
数据不吹牛,吉ama吉,2019/5/24 1:03,交易成功,94,0,四川省,成都市,1
数据不吹牛,兔阿童木的子,2019/5/24 1:07,交易成功,34,0,北京,北京市,2
数据不吹牛,婕宝,2019/5/24 2:02,交易成功,77,0,河南省,郑州市,4
数据不吹牛,易年,2019/5/24 2:04,交易成功,99,0,北京,北京市,1
数据不吹牛,1畅想9,2019/5/24 2:32,交易成功,34,0,黑龙江省,哈尔滨市,1
数据不吹牛,bjasmineebe,2019/5/24 2:54,交易成功,179,0,广东省,深圳市,2
数据不吹牛,3msbde9,2019/5/24 3:44,交易成功,34,0,江西省,南昌市,2
数据不吹牛,3tb83686,2019/5/24 4:19,交易成功,174,0,广东省,广州市,2
数据不吹牛,6paul1,2019/5/24 5:03,付款以后用户退款成功，交易自动关闭,99,0,上海,上海市,1
数据不吹牛,6paul1,2019/5/24 5:08,交易成功,94,0,上海,上海市,1
数据不吹牛,由最后的也,2019/5/24 6:01,交易成功,94,0,黑龙江省,哈尔滨市,1
数据不吹牛,0monicadong_7,2019/5/24 6:20,交易成功,94,0,北京,北京市,1
数据不吹牛,afeijuano,2019/5/24 6:38,交易成功,33,0,上海,上海市,2
数据不吹牛,1tb33867661,2019/5/24 6:39,交易成功,130,0,吉林省,延边朝鲜族自治州,2
数据不吹牛,sljfbusins,2019/5/24 6:54,交易成功,34,0,辽宁省,大连市,2
数据不吹牛,0ayahp22,2019/5/24 6:59,交易成功,124,0,北京,北京市,2
数据不吹牛,8芳52,2019/5/24 7:00,交易成功,34,0,浙江省,杭州市,2
数据不吹牛,2爱美丽11,2019/5/24 7:02,交易成功,34,0,重庆,重庆市,2
数据不吹牛,1suye1105,2019/5/24 7:12,交易成功,94,0,北京,北京市,1
数据不吹牛,沙z风雨y,2019/5/24 7:16,交易成功,94,0,上海,上海市,1
数据不吹牛,果yoo,2019/5/24 7:25,交易成功,89,0,北京,北京市,1
数据不吹牛,yvchris卉,2019/5/24 7:43,交易成功,227,6,浙江省,杭州市,1
数据不吹牛,9liuqiqi9,2019/5/24 7:45,交易成功,161,0,广西壮族自治区,南宁市,2
数据不吹牛,d张小e,2019/5/24 7:45,交易成功,94,0,四川省,广安市,1
数据不吹牛,9tank78,2019/5/24 7:54,交易成功,99,0,上海,上海市,1
数据不吹牛,nfanshuln,2019/5/24 7:55,交易成功,34,0,广东省,中山市,1
数据不吹牛,npapawg,2019/5/24 7:56,交易成功,272,0,广东省,深圳市,1
数据不吹牛,8summerblue11,2019/5/24 7:56,交易成功,94,0,上海,上海市,1
数据不吹牛,1tb0350636_21,2019/5/24 8:02,交易成功,94,0,天津,天津市,1
数据不吹牛,6flyingpigg6,2019/5/24 8:04,交易成功,123,0,上海,上海市,3
数据不吹牛,零零铛,2019/5/24 8:07,交易成功,94,0,浙江省,嘉兴市,1
数据不吹牛,2马甲和水煮号,2019/5/24 8:13,交易成功,111,0,浙江省,杭州市,2
数据不吹牛,_offerin0,2019/5/24 8:17,交易成功,94,0,上海,上海市,1
数据不吹牛,i小川n,2019/5/24 8:22,交易成功,30,0,江西省,南昌市,1
数据不吹牛,flilyk,2019/5/24 8:22,交易成功,30,0,天津,天津市,1
数据不吹牛,uphoenixscorps,2019/5/24 8:23,交易成功,45,0,河南省,郑州市,3
数据不吹牛,acheyenne_m,2019/5/24 8:28,交易成功,69,0,广东省,广州市,5
数据不吹牛,ekittycokks,2019/5/24 8:30,交易成功,99,0,广东省,深圳市,1
数据不吹牛,nyiyity,2019/5/24 8:38,交易成功,117,0,上海,上海市,1
数据不吹牛,羡鱼,2019/5/24 8:40,交易成功,34,0,上海,上海市,1
数据不吹牛,佳驰,2019/5/24 8:43,交易成功,94,0,四川省,成都市,1
数据不吹牛,梦cm影,2019/5/24 8:45,交易成功,213,0,上海,上海市,1
数据不吹牛,czerofror,2019/5/24 8:45,交易成功,99,0,四川省,成都市,1
数据不吹牛,lsayla_laa,2019/5/24 8:49,交易成功,218,0,湖北省,鄂州市,1
数据不吹牛,5ji17045,2019/5/24 8:55,交易成功,34,0,上海,上海市,2
数据不吹牛,ryilunorthwd,2019/5/24 8:57,交易成功,74,0,浙江省,宁波市,1
数据不吹牛,6芒果76,2019/5/24 8:59,交易成功,94,0,上海,上海市,1
数据不吹牛,1liuyi689310,2019/5/24 9:00,交易成功,33,0,上海,上海市,2
数据不吹牛,排糯米想骨,2019/5/24 9:01,交易成功,94,0,四川省,成都市,1
数据不吹牛,gquwenpi2,2019/5/24 9:01,交易成功,51,0,河北省,廊坊市,3
数据不吹牛,8tb73981108,2019/5/24 9:02,交易成功,88,0,江苏省,南通市,2
数据不吹牛,0维尼熊66,2019/5/24 9:02,交易成功,30,0,安徽省,马鞍山市,1
数据不吹牛,2l_jan4,2019/5/24 9:03,交易成功,94,0,四川省,成都市,1
数据不吹牛,1dying543,2019/5/24 9:03,交易成功,124,0,湖南省,长沙市,2
数据不吹牛,r粉红beerbe熊,2019/5/24 9:06,交易成功,85,0,广东省,佛山市,3
数据不吹牛,6郭雅6,2019/5/24 9:07,交易成功,34,0,上海,上海市,2
数据不吹牛,ilin_wals,2019/5/24 9:09,交易成功,34,0,四川省,成都市,1
数据不吹牛,旖可爱恐旎,2019/5/24 9:14,交易成功,94,0,广东省,深圳市,1
数据不吹牛,情紫魅,2019/5/24 9:14,交易成功,94,0,重庆,重庆市,1
数据不吹牛,0atom07,2019/5/24 9:15,交易成功,94,0,上海,上海市,1
数据不吹牛,3彭咪0221,2019/5/24 9:22,交易成功,34,0,江苏省,南京市,2
数据不吹牛,强叔,2019/5/24 9:23,交易成功,94,0,湖北省,武汉市,1
数据不吹牛,w依赖已成习o,2019/5/24 9:26,交易成功,74,0,河南省,洛阳市,1
数据不吹牛,n雨ra婷,2019/5/24 9:26,交易成功,126,0,上海,上海市,8
数据不吹牛,0tb8020460,2019/5/24 9:28,交易成功,94,0,江苏省,南通市,1
数据不吹牛,小花姐,2019/5/24 9:28,交易成功,94,0,上海,上海市,1
数据不吹牛,1idasong8,2019/5/24 9:28,交易成功,94,0,广东省,佛山市,1
数据不吹牛,维火星安,2019/5/24 9:28,交易成功,94,0,湖北省,襄阳市,1
数据不吹牛,ipricess_polas,2019/5/24 9:31,交易成功,206,0,上海,上海市,2
数据不吹牛,1zm9904,2019/5/24 9:34,交易成功,89,0,湖北省,武汉市,1
数据不吹牛,子金,2019/5/24 9:38,交易成功,74,0,黑龙江省,哈尔滨市,1
数据不吹牛,6yinxingxing86,2019/5/24 9:40,付款以后用户退款成功，交易自动关闭,164,6,浙江省,台州市,1
数据不吹牛,俗0看透0,2019/5/24 9:44,交易成功,30,0,甘肃省,嘉峪关市,1
数据不吹牛,约莲,2019/5/24 9:47,交易成功,124,0,上海,上海市,2
数据不吹牛,约莲,2019/5/24 9:48,交易成功,31,0,上海,上海市,2
数据不吹牛,uoceanhuo,2019/5/24 9:55,交易成功,124,0,山东省,济南市,2
数据不吹牛,7t_1496063762494_09,2019/5/24 9:56,交易成功,207,0,福建省,龙岩市,2
数据不吹牛,0nana472,2019/5/24 9:58,交易成功,34,0,浙江省,温州市,1
数据不吹牛,芭沙,2019/5/24 9:58,交易成功,124,0,重庆,重庆市,2
数据不吹牛,1tb8726066_23,2019/5/24 10:00,交易成功,30,0,上海,上海市,1
数据不吹牛,9a6358826,2019/5/24 10:00,交易成功,137,0,浙江省,宁波市,1
数据不吹牛,红鱼,2019/5/24 10:00,交易成功,220,0,山东省,青岛市,1
数据不吹牛,3温萌软妹3,2019/5/24 10:00,交易成功,94,0,河南省,周口市,1
数据不吹牛,9a6358826,2019/5/24 10:01,交易成功,51,0,浙江省,宁波市,3
数据不吹牛,hicecream_o,2019/5/24 10:03,付款以后用户退款成功，交易自动关闭,179,0,湖北省,武汉市,1
数据不吹牛,5cml1985,2019/5/24 10:05,交易成功,170,0,广东省,佛山市,5
数据不吹牛,isunmage,2019/5/24 10:07,付款以后用户退款成功，交易自动关闭,123,0,上海,上海市,1
数据不吹牛,昕诺,2019/5/24 10:09,交易成功,247,0,江苏省,南通市,2
数据不吹牛,丫洛洛头,2019/5/24 10:10,付款以后用户退款成功，交易自动关闭,94,0,北京,北京市,1
数据不吹牛,大赑大,2019/5/24 10:14,付款以后用户退款成功，交易自动关闭,191,0,浙江省,杭州市,1
数据不吹牛,丫洛洛头,2019/5/24 10:16,交易成功,89,0,北京,北京市,1
数据不吹牛,红鱼,2019/5/24 10:18,交易成功,38,0,山东省,青岛市,2
数据不吹牛,2叶妮1,2019/5/24 10:18,交易成功,94,0,浙江省,台州市,1
数据不吹牛,小hsu花,2019/5/24 10:20,交易成功,51,0,北京,北京市,3
数据不吹牛,0jwang19,2019/5/24 10:23,交易成功,34,0,江苏省,徐州市,1
数据不吹牛,avickisr,2019/5/24 10:24,交易成功,33,0,上海,上海市,2
数据不吹牛,9tb3523349,2019/5/24 10:26,交易成功,30,0,四川省,成都市,1
数据不吹牛,nbailinhg,2019/5/24 10:27,交易成功,34,0,上海,上海市,1
数据不吹牛,nlilac_zhg,2019/5/24 10:28,交易成功,94,0,上海,上海市,1
数据不吹牛,e2012xiaowenn,2019/5/24 10:30,交易成功,86,0,广东省,广州市,3
数据不吹牛,5hannah8,2019/5/24 10:31,交易成功,205,0,黑龙江省,哈尔滨市,2
数据不吹牛,asviaaa,2019/5/24 10:32,交易成功,94,0,福建省,福州市,1
数据不吹牛,2jiera3,2019/5/24 10:33,交易成功,34,0,湖南省,长沙市,2
数据不吹牛,臺客,2019/5/24 10:34,交易成功,30,0,浙江省,杭州市,1
数据不吹牛,3t_1479778131547_04,2019/5/24 10:34,交易成功,34,0,上海,上海市,2
数据不吹牛,琪hmil宝,2019/5/24 10:36,交易成功,257,6,浙江省,湖州市,1
数据不吹牛,9伦雨0,2019/5/24 10:37,交易成功,94,0,北京,北京市,1
数据不吹牛,x枫叶执y,2019/5/24 10:38,交易成功,230,6,江苏省,南京市,1
数据不吹牛,heven_ee,2019/5/24 10:39,交易成功,99,0,江苏省,苏州市,1
数据不吹牛,花瘦瘦生,2019/5/24 10:40,交易成功,241,0,安徽省,安庆市,2
数据不吹牛,1zh3060050,2019/5/24 10:42,交易成功,118,0,上海,上海市,1
数据不吹牛,1ktn8,2019/5/24 10:48,交易成功,30,0,广东省,深圳市,1
数据不吹牛,1heather9,2019/5/24 10:49,交易成功,94,0,山东省,青岛市,1
数据不吹牛,l避风塘a,2019/5/24 10:50,交易成功,124,0,江苏省,无锡市,2
数据不吹牛,2乒乓ball4,2019/5/24 10:51,交易成功,51,0,广东省,深圳市,3
数据不吹牛,葩葩,2019/5/24 10:59,交易成功,89,0,河北省,邢台市,1
数据不吹牛,dyyyyyyyoul,2019/5/24 11:03,交易成功,128,0,北京,北京市,1
数据不吹牛,hfairykini,2019/5/24 11:26,交易成功,99,0,福建省,福州市,1
数据不吹牛,8醪糟粉8,2019/5/24 11:28,交易成功,94,0,四川省,成都市,1
数据不吹牛,7zhaodi15,2019/5/24 11:29,交易成功,67,0,上海,上海市,3
数据不吹牛,光烧饼了,2019/5/24 11:31,交易成功,94,0,浙江省,杭州市,1
数据不吹牛,f24929f,2019/5/24 11:34,交易成功,94,0,黑龙江省,哈尔滨市,1
数据不吹牛,5宁美丽8,2019/5/24 11:38,交易成功,124,0,河南省,三门峡市,2
数据不吹牛,2tb51501,2019/5/24 11:39,交易成功,94,0,四川省,遂宁市,1
数据不吹牛,绚绿烂,2019/5/24 11:40,交易成功,123,0,上海,上海市,3
数据不吹牛,1燕儿7608,2019/5/24 11:43,交易成功,34,0,北京,北京市,2
数据不吹牛,5小玉93,2019/5/24 11:46,交易成功,94,0,辽宁省,营口市,1
数据不吹牛,n高llg,2019/5/24 11:49,交易成功,158,0,广东省,广州市,2
数据不吹牛,1jayked23,2019/5/24 11:50,交易成功,118,0,黑龙江省,哈尔滨市,1
数据不吹牛,5t_1491195812577_08,2019/5/24 11:51,交易成功,30,0,贵州省,贵阳市,1
数据不吹牛,cronglik,2019/5/24 11:54,交易成功,38,0,广东省,广州市,2
数据不吹牛,0meiyi0603,2019/5/24 11:59,交易成功,135,8,广东省,深圳市,1
数据不吹牛,小奇,2019/5/24 12:00,交易成功,94,0,四川省,成都市,1
数据不吹牛,2wrl09,2019/5/24 12:04,交易成功,94,0,四川省,成都市,1
数据不吹牛,9xuliang80,2019/5/24 12:11,交易成功,30,0,黑龙江省,哈尔滨市,1
数据不吹牛,gt语,2019/5/24 12:11,交易成功,129,0,上海,上海市,2
数据不吹牛,m冉然sai,2019/5/24 12:12,交易成功,269,0,四川省,成都市,2
数据不吹牛,1sonyx9,2019/5/24 12:15,交易成功,200,0,江苏省,苏州市,1
数据不吹牛,跑欣跑,2019/5/24 12:20,交易成功,34,0,北京,北京市,1
数据不吹牛,蓠芷,2019/5/24 12:20,交易成功,124,0,新疆维吾尔自治区,乌鲁木齐市,2
